split,name,species_slug,genus,species,id,filename,relative_wav_path,source_url,license,recordist,date,sound_type
train,American Robin,american_robin,Turdus,migratorius,322887,322887-6.wav,wavfiles/322887-6.wav,//www.xeno-canto.org/322887,//creativecommons.org/licenses/by-nc-nd/4.0/,Peter Boesman,2016-06-02,"call, song"
train,American Robin,american_robin,Turdus,migratorius,322887,322887-7.wav,wavfiles/322887-7.wav,//www.xeno-canto.org/322887,//creativecommons.org/licenses/by-nc-nd/4.0/,Peter Boesman,2016-06-02,"call, song"
train,American Robin,american_robin,Turdus,migratorius,322887,322887-8.wav,wavfiles/322887-8.wav,//www.xeno-canto.org/322887,//creativecommons.org/licenses/by-nc-nd/4.0/,Peter Boesman,2016-06-02,"call, song"
train,American Robin,american_robin,Turdus,migratorius,322887,322887-9.wav,wavfiles/322887-9.wav,//www.xeno-canto.org/322887,//creativecommons.org/licenses/by-nc-nd/4.0/,Peter Boesman,2016-06-02,"call, song"
train,American Robin,american_robin,Turdus,migratorius,367008,367008-0.wav,wavfiles/367008-0.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-1.wav,wavfiles/367008-1.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-10.wav,wavfiles/367008-10.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-11.wav,wavfiles/367008-11.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-12.wav,wavfiles/367008-12.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-14.wav,wavfiles/367008-14.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-15.wav,wavfiles/367008-15.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-16.wav,wavfiles/367008-16.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-17.wav,wavfiles/367008-17.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-2.wav,wavfiles/367008-2.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-3.wav,wavfiles/367008-3.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-4.wav,wavfiles/367008-4.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-5.wav,wavfiles/367008-5.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-6.wav,wavfiles/367008-6.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-7.wav,wavfiles/367008-7.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-8.wav,wavfiles/367008-8.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,367008,367008-9.wav,wavfiles/367008-9.wav,//www.xeno-canto.org/367008,//creativecommons.org/licenses/by-nc-sa/4.0/,Jorge de Leon Cardozo,2017-04-24,song
train,American Robin,american_robin,Turdus,migratorius,368614,368614-0.wav,wavfiles/368614-0.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-1.wav,wavfiles/368614-1.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-10.wav,wavfiles/368614-10.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-13.wav,wavfiles/368614-13.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-14.wav,wavfiles/368614-14.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-15.wav,wavfiles/368614-15.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-2.wav,wavfiles/368614-2.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-3.wav,wavfiles/368614-3.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-4.wav,wavfiles/368614-4.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-5.wav,wavfiles/368614-5.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-6.wav,wavfiles/368614-6.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-7.wav,wavfiles/368614-7.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-8.wav,wavfiles/368614-8.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368614,368614-9.wav,wavfiles/368614-9.wav,//www.xeno-canto.org/368614,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-0.wav,wavfiles/368615-0.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-1.wav,wavfiles/368615-1.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-10.wav,wavfiles/368615-10.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-11.wav,wavfiles/368615-11.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-12.wav,wavfiles/368615-12.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-13.wav,wavfiles/368615-13.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-14.wav,wavfiles/368615-14.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-15.wav,wavfiles/368615-15.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-16.wav,wavfiles/368615-16.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-2.wav,wavfiles/368615-2.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-3.wav,wavfiles/368615-3.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-4.wav,wavfiles/368615-4.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-5.wav,wavfiles/368615-5.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-6.wav,wavfiles/368615-6.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-7.wav,wavfiles/368615-7.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-8.wav,wavfiles/368615-8.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,368615,368615-9.wav,wavfiles/368615-9.wav,//www.xeno-canto.org/368615,//creativecommons.org/licenses/by-nc-sa/4.0/,Sue Riffe,2017-04-01,"call, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-0.wav,wavfiles/375006-0.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-1.wav,wavfiles/375006-1.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-10.wav,wavfiles/375006-10.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-11.wav,wavfiles/375006-11.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-12.wav,wavfiles/375006-12.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-13.wav,wavfiles/375006-13.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-14.wav,wavfiles/375006-14.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-15.wav,wavfiles/375006-15.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-2.wav,wavfiles/375006-2.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-5.wav,wavfiles/375006-5.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-6.wav,wavfiles/375006-6.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-7.wav,wavfiles/375006-7.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-8.wav,wavfiles/375006-8.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375006,375006-9.wav,wavfiles/375006-9.wav,//www.xeno-canto.org/375006,//creativecommons.org/licenses/by-nc-sa/4.0/,Scott Gravette,2017-06-05,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-0.wav,wavfiles/375274-0.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-1.wav,wavfiles/375274-1.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-10.wav,wavfiles/375274-10.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-11.wav,wavfiles/375274-11.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-12.wav,wavfiles/375274-12.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-2.wav,wavfiles/375274-2.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-3.wav,wavfiles/375274-3.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-4.wav,wavfiles/375274-4.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-5.wav,wavfiles/375274-5.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-6.wav,wavfiles/375274-6.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-7.wav,wavfiles/375274-7.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-8.wav,wavfiles/375274-8.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,375274,375274-9.wav,wavfiles/375274-9.wav,//www.xeno-canto.org/375274,//creativecommons.org/licenses/by-nc-sa/4.0/,Susan Hochgraf,2017-05-27,"male, song"
train,American Robin,american_robin,Turdus,migratorius,382342,382342-0.wav,wavfiles/382342-0.wav,//www.xeno-canto.org/382342,//creativecommons.org/licenses/by-nc-sa/4.0/,Kent Livezey,2017-07-16,song
train,American Robin,american_robin,Turdus,migratorius,382342,382342-1.wav,wavfiles/382342-1.wav,//www.xeno-canto.org/382342,//creativecommons.org/licenses/by-nc-sa/4.0/,Kent Livezey,2017-07-16,song
train,American Robin,american_robin,Turdus,migratorius,382342,382342-10.wav,wavfiles/382342-10.wav,//www.xeno-canto.org/382342,//creativecommons.org/licenses/by-nc-sa/4.0/,Kent Livezey,2017-07-16,song
train,American Robin,american_robin,Turdus,migratorius,382342,382342-11.wav,wavfiles/382342-11.wav,//www.xeno-canto.org/382342,//creativecommons.org/licenses/by-nc-sa/4.0/,Kent Livezey,2017-07-16,song
train,American Robin,american_robin,Turdus,migratorius,382342,382342-12.wav,wavfiles/382342-12.wav,//www.xeno-canto.org/382342,//creativecommons.org/licenses/by-nc-sa/4.0/,Kent Livezey,2017-07-16,song
train,American Robin,american_robin,Turdus,migratorius,382342,382342-13.wav,wavfiles/382342-13.wav,//www.xeno-canto.org/382342,//creativecommons.org/licenses/by-nc-sa/4.0/,Kent Livezey,2017-07-16,song
train,American Robin,american_robin,Turdus,migratorius,382342,382342-2.wav,wavfiles/382342-2.wav,//www.xeno-canto.org/382342,//creativecommons.org/licenses/by-nc-sa/4.0/,Kent Livezey,2017-07-16,song
train,American Robin,american_robin,Turdus,migratorius,382342,382342-3.wav,wavfiles/382342-3.wav,//www.xeno-canto.org/382342,//creativecommons.org/licenses/by-nc-sa/4.0/,Kent Livezey,2017-07-16,song
train,American Robin,american_robin,Turdus,migratorius,382342,382342-4.wav,wavfiles/382342-4.wav,//www.xeno-canto.org/382342,//creativecommons.org/licenses/by-nc-sa/4.0/,Kent Livezey,2017-07-16,song
train,American Robin,american_robin,Turdus,migratorius,382342,382342-5.wav,wavfiles/382342-5.wav,//www.xeno-canto.org/382342,//creativecommons.org/licenses/by-nc-sa/4.0/,Kent Livezey,2017-07-16,song
train,American Robin,american_robin,Turdus,migratorius,382342,382342-6.wav,wavfiles/382342-6.wav,//www.xeno-canto.org/382342,//creativecommons.org/licenses/by-nc-sa/4.0/,Kent Livezey,2017-07-16,song
